../images/pic.0784.jpg,0.3228,0.0043,0.0073,0.0046,0.0061,0.0019,0.0013,0.0004,0.0118,0.0039,0.0137,0.0075,0.0022,0.0005,0.0012,0.0001,0.0027,0.0051,0.5035,0.0280,0.0040,0.0029,0.0007,0.0000,0.0020,0.0039,0.0177,0.0086,0.0044,0.0003,0.0000,0.0000,0.0025,0.0020,0.0023,0.0023,0.0027,0.0000,0.0000,0.0000,0.0013,0.0006,0.0018,0.0002,0.0000,0.0000,0.0000,0.0000,0.0010,0.0010,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3238,0.0045,0.0088,0.0044,0.0065,0.0028,0.0016,0.0008,0.0180,0.0065,0.0250,0.0111,0.0030,0.0007,0.0019,0.0001,0.0036,0.0084,0.4491,0.0311,0.0044,0.0047,0.0008,0.0000,0.0031,0.0062,0.0212,0.0102,0.0059,0.0004,0.0000,0.0000,0.0036,0.0022,0.0026,0.0033,0.0027,0.0000,0.0000,0.0000,0.0017,0.0006,0.0019,0.0001,0.0000,0.0000,0.0000,0.0000,0.0017,0.0012,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3228,0.0043,0.0073,0.0046,0.0061,0.0019,0.0013,0.0004,0.0118,0.0039,0.0137,0.0075,0.0022,0.0005,0.0012,0.0001,0.0027,0.0051,0.5035,0.0280,0.0040,0.0029,0.0007,0.0000,0.0020,0.0039,0.0177,0.0086,0.0044,0.0003,0.0000,0.0000,0.0025,0.0020,0.0023,0.0023,0.0027,0.0000,0.0000,0.0000,0.0013,0.0006,0.0018,0.0002,0.0000,0.0000,0.0000,0.0000,0.0010,0.0010,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0004,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3238,0.0045,0.0088,0.0044,0.0065,0.0028,0.0016,0.0008,0.0180,0.0065,0.0250,0.0111,0.0030,0.0007,0.0019,0.0001,0.0036,0.0084,0.4491,0.0311,0.0044,0.0047,0.0008,0.0000,0.0031,0.0062,0.0212,0.0102,0.0059,0.0004,0.0000,0.0000,0.0036,0.0022,0.0026,0.0033,0.0027,0.0000,0.0000,0.0000,0.0017,0.0006,0.0019,0.0001,0.0000,0.0000,0.0000,0.0000,0.0017,0.0012,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
../images/pic.0897.jpg,0.4239,0.0010,0.0019,0.0017,0.0034,0.0015,0.0009,0.0007,0.0109,0.0020,0.0066,0.0087,0.0026,0.0006,0.0017,0.0001,0.0012,0.0048,0.4163,0.0467,0.0039,0.0036,0.0004,0.0000,0.0008,0.0022,0.0164,0.0115,0.0059,0.0003,0.0000,0.0000,0.0008,0.0010,0.0021,0.0040,0.0011,0.0000,0.0000,0.0000,0.0004,0.0004,0.0020,0.0002,0.0000,0.0000,0.0000,0.0000,0.0004,0.0008,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4282,0.0025,0.0039,0.0038,0.0032,0.0020,0.0014,0.0022,0.0212,0.0067,0.0106,0.0081,0.0028,0.0010,0.0034,0.0001,0.0040,0.0149,0.3245,0.0447,0.0046,0.0070,0.0004,0.0000,0.0030,0.0053,0.0234,0.0194,0.0145,0.0003,0.0000,0.0000,0.0017,0.0018,0.0032,0.0065,0.0012,0.0000,0.0000,0.0000,0.0013,0.0006,0.0039,0.0002,0.0000,0.0000,0.0000,0.0000,0.0009,0.0018,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4239,0.0010,0.0019,0.0017,0.0034,0.0015,0.0009,0.0007,0.0109,0.0020,0.0066,0.0087,0.0026,0.0006,0.0017,0.0001,0.0012,0.0048,0.4163,0.0467,0.0039,0.0036,0.0004,0.0000,0.0008,0.0022,0.0164,0.0115,0.0059,0.0003,0.0000,0.0000,0.0008,0.0010,0.0021,0.0040,0.0011,0.0000,0.0000,0.0000,0.0004,0.0004,0.0020,0.0002,0.0000,0.0000,0.0000,0.0000,0.0004,0.0008,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0003,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4282,0.0025,0.0039,0.0038,0.0032,0.0020,0.0014,0.0022,0.0212,0.0067,0.0106,0.0081,0.0028,0.0010,0.0034,0.0001,0.0040,0.0149,0.3245,0.0447,0.0046,0.0070,0.0004,0.0000,0.0030,0.0053,0.0234,0.0194,0.0145,0.0003,0.0000,0.0000,0.0017,0.0018,0.0032,0.0065,0.0012,0.0000,0.0000,0.0000,0.0013,0.0006,0.0039,0.0002,0.0000,0.0000,0.0000,0.0000,0.0009,0.0018,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0012,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
../images/pic.0825.jpg,0.1955,0.0036,0.0122,0.0101,0.0029,0.0008,0.0005,0.0002,0.0064,0.0073,0.1602,0.0242,0.0014,0.0003,0.0005,0.0000,0.0020,0.0125,0.4626,0.0378,0.0021,0.0018,0.0004,0.0000,0.0012,0.0043,0.0208,0.0118,0.0040,0.0003,0.0000,0.0000,0.0009,0.0008,0.0015,0.0017,0.0026,0.0000,0.0000,0.0000,0.0004,0.0002,0.0009,0.0001,0.0000,0.0000,0.0000,0.0000,0.0002,0.0003,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2042,0.0070,0.0209,0.0208,0.0107,0.0039,0.0021,0.0011,0.0136,0.0158,0.1128,0.0390,0.0069,0.0013,0.0017,0.0001,0.0048,0.0292,0.3123,0.0574,0.0051,0.0035,0.0005,0.0000,0.0044,0.0150,0.0469,0.0169,0.0064,0.0003,0.0000,0.0000,0.0030,0.0037,0.0058,0.0049,0.0024,0.0000,0.0000,0.0000,0.0013,0.0008,0.0029,0.0002,0.0000,0.0000,0.0000,0.0000,0.0008,0.0013,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1955,0.0036,0.0122,0.0101,0.0029,0.0008,0.0005,0.0002,0.0064,0.0073,0.1602,0.0242,0.0014,0.0003,0.0005,0.0000,0.0020,0.0125,0.4626,0.0378,0.0021,0.0018,0.0004,0.0000,0.0012,0.0043,0.0208,0.0118,0.0040,0.0003,0.0000,0.0000,0.0009,0.0008,0.0015,0.0017,0.0026,0.0000,0.0000,0.0000,0.0004,0.0002,0.0009,0.0001,0.0000,0.0000,0.0000,0.0000,0.0002,0.0003,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2042,0.0070,0.0209,0.0208,0.0107,0.0039,0.0021,0.0011,0.0136,0.0158,0.1128,0.0390,0.0069,0.0013,0.0017,0.0001,0.0048,0.0292,0.3123,0.0574,0.0051,0.0035,0.0005,0.0000,0.0044,0.0150,0.0469,0.0169,0.0064,0.0003,0.0000,0.0000,0.0030,0.0037,0.0058,0.0049,0.0024,0.0000,0.0000,0.0000,0.0013,0.0008,0.0029,0.0002,0.0000,0.0000,0.0000,0.0000,0.0008,0.0013,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
../images/pic.0302.jpg,0.3007,0.0017,0.0037,0.0036,0.0043,0.0021,0.0015,0.0004,0.0109,0.0018,0.0085,0.0086,0.0027,0.0006,0.0013,0.0001,0.0045,0.0110,0.2769,0.0218,0.0029,0.0025,0.0007,0.0000,0.0061,0.0284,0.1072,0.0155,0.0047,0.0003,0.0000,0.0000,0.0110,0.0130,0.0246,0.0133,0.0041,0.0000,0.0000,0.0000,0.0079,0.0044,0.0155,0.0012,0.0000,0.0000,0.0000,0.0000,0.0061,0.0091,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0042,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2951,0.0031,0.0063,0.0071,0.0093,0.0053,0.0037,0.0023,0.0257,0.0030,0.0125,0.0163,0.0042,0.0012,0.0024,0.0002,0.0058,0.0129,0.2147,0.0287,0.0038,0.0038,0.0007,0.0000,0.0089,0.0305,0.0843,0.0140,0.0069,0.0003,0.0000,0.0000,0.0155,0.0169,0.0201,0.0127,0.0040,0.0000,0.0000,0.0000,0.0128,0.0048,0.0140,0.0010,0.0000,0.0000,0.0000,0.0000,0.0096,0.0086,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3007,0.0017,0.0037,0.0036,0.0043,0.0021,0.0015,0.0004,0.0109,0.0018,0.0085,0.0086,0.0027,0.0006,0.0013,0.0001,0.0045,0.0110,0.2769,0.0218,0.0029,0.0025,0.0007,0.0000,0.0061,0.0284,0.1072,0.0155,0.0047,0.0003,0.0000,0.0000,0.0110,0.0130,0.0246,0.0133,0.0041,0.0000,0.0000,0.0000,0.0079,0.0044,0.0155,0.0012,0.0000,0.0000,0.0000,0.0000,0.0061,0.0091,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0042,0.0007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2951,0.0031,0.0063,0.0071,0.0093,0.0053,0.0037,0.0023,0.0257,0.0030,0.0125,0.0163,0.0042,0.0012,0.0024,0.0002,0.0058,0.0129,0.2147,0.0287,0.0038,0.0038,0.0007,0.0000,0.0089,0.0305,0.0843,0.0140,0.0069,0.0003,0.0000,0.0000,0.0155,0.0169,0.0201,0.0127,0.0040,0.0000,0.0000,0.0000,0.0128,0.0048,0.0140,0.0010,0.0000,0.0000,0.0000,0.0000,0.0096,0.0086,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0069,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
../images/pic.0415.jpg,0.2826,0.0004,0.0009,0.0011,0.0015,0.0013,0.0008,0.0008,0.0134,0.0005,0.0054,0.0064,0.0025,0.0009,0.0025,0.0002,0.0006,0.0020,0.4871,0.0632,0.0074,0.0043,0.0008,0.0000,0.0011,0.0188,0.0310,0.0063,0.0037,0.0002,0.0000,0.0000,0.0045,0.0200,0.0025,0.0016,0.0008,0.0000,0.0000,0.0000,0.0057,0.0015,0.0011,0.0001,0.0000,0.0000,0.0000,0.0000,0.0036,0.0006,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2844,0.0010,0.0025,0.0040,0.0039,0.0027,0.0019,0.0025,0.0215,0.0021,0.0237,0.0233,0.0056,0.0020,0.0036,0.0002,0.0024,0.0096,0.3586,0.0693,0.0076,0.0059,0.0005,0.0000,0.0037,0.0266,0.0412,0.0106,0.0070,0.0003,0.0000,0.0000,0.0063,0.0234,0.0064,0.0039,0.0008,0.0000,0.0000,0.0000,0.0057,0.0023,0.0031,0.0001,0.0000,0.0000,0.0000,0.0000,0.0035,0.0019,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2826,0.0004,0.0009,0.0011,0.0015,0.0013,0.0008,0.0008,0.0134,0.0005,0.0054,0.0064,0.0025,0.0009,0.0025,0.0002,0.0006,0.0020,0.4871,0.0632,0.0074,0.0043,0.0008,0.0000,0.0011,0.0188,0.0310,0.0063,0.0037,0.0002,0.0000,0.0000,0.0045,0.0200,0.0025,0.0016,0.0008,0.0000,0.0000,0.0000,0.0057,0.0015,0.0011,0.0001,0.0000,0.0000,0.0000,0.0000,0.0036,0.0006,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2844,0.0010,0.0025,0.0040,0.0039,0.0027,0.0019,0.0025,0.0215,0.0021,0.0237,0.0233,0.0056,0.0020,0.0036,0.0002,0.0024,0.0096,0.3586,0.0693,0.0076,0.0059,0.0005,0.0000,0.0037,0.0266,0.0412,0.0106,0.0070,0.0003,0.0000,0.0000,0.0063,0.0234,0.0064,0.0039,0.0008,0.0000,0.0000,0.0000,0.0057,0.0023,0.0031,0.0001,0.0000,0.0000,0.0000,0.0000,0.0035,0.0019,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0019,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
../images/pic.0575.jpg,0.1431,0.0019,0.0047,0.0049,0.0039,0.0019,0.0010,0.0004,0.0060,0.0022,0.0269,0.0193,0.0034,0.0006,0.0006,0.0001,0.0014,0.0072,0.5658,0.0517,0.0024,0.0013,0.0002,0.0000,0.0015,0.0076,0.0832,0.0180,0.0031,0.0001,0.0000,0.0000,0.0015,0.0026,0.0066,0.0058,0.0014,0.0000,0.0000,0.0000,0.0008,0.0011,0.0041,0.0003,0.0000,0.0000,0.0000,0.0000,0.0007,0.0019,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2031,0.0031,0.0063,0.0086,0.0076,0.0035,0.0019,0.0012,0.0115,0.0047,0.0329,0.0311,0.0055,0.0010,0.0013,0.0001,0.0031,0.0173,0.4046,0.0642,0.0053,0.0030,0.0003,0.0000,0.0033,0.0177,0.0758,0.0229,0.0068,0.0002,0.0000,0.0000,0.0039,0.0050,0.0065,0.0068,0.0014,0.0000,0.0000,0.0000,0.0028,0.0014,0.0038,0.0002,0.0000,0.0000,0.0000,0.0000,0.0019,0.0023,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1431,0.0019,0.0047,0.0049,0.0039,0.0019,0.0010,0.0004,0.0060,0.0022,0.0269,0.0193,0.0034,0.0006,0.0006,0.0001,0.0014,0.0072,0.5658,0.0517,0.0024,0.0013,0.0002,0.0000,0.0015,0.0076,0.0832,0.0180,0.0031,0.0001,0.0000,0.0000,0.0015,0.0026,0.0066,0.0058,0.0014,0.0000,0.0000,0.0000,0.0008,0.0011,0.0041,0.0003,0.0000,0.0000,0.0000,0.0000,0.0007,0.0019,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2031,0.0031,0.0063,0.0086,0.0076,0.0035,0.0019,0.0012,0.0115,0.0047,0.0329,0.0311,0.0055,0.0010,0.0013,0.0001,0.0031,0.0173,0.4046,0.0642,0.0053,0.0030,0.0003,0.0000,0.0033,0.0177,0.0758,0.0229,0.0068,0.0002,0.0000,0.0000,0.0039,0.0050,0.0065,0.0068,0.0014,0.0000,0.0000,0.0000,0.0028,0.0014,0.0038,0.0002,0.0000,0.0000,0.0000,0.0000,0.0019,0.0023,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
../images/pic.0117.jpg,0.4449,0.0015,0.0043,0.0041,0.0023,0.0007,0.0005,0.0001,0.0034,0.0010,0.0118,0.0074,0.0007,0.0002,0.0003,0.0000,0.0008,0.0026,0.4501,0.0114,0.0008,0.0007,0.0001,0.0000,0.0008,0.0034,0.0224,0.0034,0.0011,0.0000,0.0000,0.0000,0.0012,0.0018,0.0023,0.0017,0.0006,0.0000,0.0000,0.0000,0.0008,0.0006,0.0016,0.0001,0.0000,0.0000,0.0000,0.0000,0.0007,0.0009,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4316,0.0031,0.0071,0.0063,0.0045,0.0018,0.0011,0.0007,0.0082,0.0028,0.0188,0.0125,0.0018,0.0003,0.0009,0.0000,0.0017,0.0060,0.3717,0.0236,0.0017,0.0017,0.0002,0.0000,0.0017,0.0069,0.0368,0.0061,0.0026,0.0001,0.0000,0.0000,0.0025,0.0030,0.0042,0.0035,0.0007,0.0000,0.0000,0.0000,0.0020,0.0009,0.0033,0.0001,0.0000,0.0000,0.0000,0.0000,0.0013,0.0018,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4449,0.0015,0.0043,0.0041,0.0023,0.0007,0.0005,0.0001,0.0034,0.0010,0.0118,0.0074,0.0007,0.0002,0.0003,0.0000,0.0008,0.0026,0.4501,0.0114,0.0008,0.0007,0.0001,0.0000,0.0008,0.0034,0.0224,0.0034,0.0011,0.0000,0.0000,0.0000,0.0012,0.0018,0.0023,0.0017,0.0006,0.0000,0.0000,0.0000,0.0008,0.0006,0.0016,0.0001,0.0000,0.0000,0.0000,0.0000,0.0007,0.0009,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4316,0.0031,0.0071,0.0063,0.0045,0.0018,0.0011,0.0007,0.0082,0.0028,0.0188,0.0125,0.0018,0.0003,0.0009,0.0000,0.0017,0.0060,0.3717,0.0236,0.0017,0.0017,0.0002,0.0000,0.0017,0.0069,0.0368,0.0061,0.0026,0.0001,0.0000,0.0000,0.0025,0.0030,0.0042,0.0035,0.0007,0.0000,0.0000,0.0000,0.0020,0.0009,0.0033,0.0001,0.0000,0.0000,0.0000,0.0000,0.0013,0.0018,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
../images/pic.1034.jpg,0.3170,0.0049,0.0072,0.0044,0.0048,0.0018,0.0009,0.0006,0.0122,0.0072,0.0301,0.0100,0.0021,0.0005,0.0013,0.0001,0.0033,0.0100,0.4634,0.0374,0.0037,0.0033,0.0007,0.0000,0.0021,0.0064,0.0236,0.0103,0.0053,0.0003,0.0000,0.0000,0.0036,0.0018,0.0019,0.0028,0.0020,0.0000,0.0000,0.0000,0.0016,0.0004,0.0015,0.0001,0.0000,0.0000,0.0000,0.0000,0.0010,0.0008,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3403,0.0048,0.0090,0.0080,0.0075,0.0036,0.0020,0.0012,0.0187,0.0090,0.0245,0.0138,0.0028,0.0008,0.0022,0.0001,0.0047,0.0140,0.3755,0.0360,0.0038,0.0054,0.0007,0.0000,0.0035,0.0100,0.0314,0.0131,0.0081,0.0003,0.0000,0.0000,0.0061,0.0036,0.0035,0.0044,0.0023,0.0000,0.0000,0.0000,0.0032,0.0010,0.0028,0.0001,0.0000,0.0000,0.0000,0.0000,0.0022,0.0017,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3170,0.0049,0.0072,0.0044,0.0048,0.0018,0.0009,0.0006,0.0122,0.0072,0.0301,0.0100,0.0021,0.0005,0.0013,0.0001,0.0033,0.0100,0.4634,0.0374,0.0037,0.0033,0.0007,0.0000,0.0021,0.0064,0.0236,0.0103,0.0053,0.0003,0.0000,0.0000,0.0036,0.0018,0.0019,0.0028,0.0020,0.0000,0.0000,0.0000,0.0016,0.0004,0.0015,0.0001,0.0000,0.0000,0.0000,0.0000,0.0010,0.0008,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3403,0.0048,0.0090,0.0080,0.0075,0.0036,0.0020,0.0012,0.0187,0.0090,0.0245,0.0138,0.0028,0.0008,0.0022,0.0001,0.0047,0.0140,0.3755,0.0360,0.0038,0.0054,0.0007,0.0000,0.0035,0.0100,0.0314,0.0131,0.0081,0.0003,0.0000,0.0000,0.0061,0.0036,0.0035,0.0044,0.0023,0.0000,0.0000,0.0000,0.0032,0.0010,0.0028,0.0001,0.0000,0.0000,0.0000,0.0000,0.0022,0.0017,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0014,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
../images/pic.0146.jpg,0.3779,0.0022,0.0040,0.0040,0.0054,0.0040,0.0034,0.0022,0.0343,0.0031,0.0129,0.0156,0.0089,0.0028,0.0046,0.0004,0.0023,0.0079,0.2967,0.0980,0.0127,0.0084,0.0012,0.0000,0.0023,0.0064,0.0280,0.0135,0.0098,0.0005,0.0000,0.0000,0.0024,0.0023,0.0028,0.0037,0.0016,0.0000,0.0000,0.0000,0.0013,0.0006,0.0019,0.0002,0.0000,0.0000,0.0000,0.0000,0.0010,0.0009,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3890,0.0032,0.0048,0.0047,0.0048,0.0032,0.0024,0.0032,0.0360,0.0060,0.0158,0.0146,0.0071,0.0026,0.0059,0.0004,0.0050,0.0165,0.2631,0.0844,0.0120,0.0112,0.0011,0.0000,0.0041,0.0085,0.0259,0.0165,0.0154,0.0006,0.0000,0.0000,0.0032,0.0022,0.0026,0.0050,0.0015,0.0000,0.0000,0.0000,0.0015,0.0007,0.0024,0.0002,0.0000,0.0000,0.0000,0.0000,0.0010,0.0013,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3779,0.0022,0.0040,0.0040,0.0054,0.0040,0.0034,0.0022,0.0343,0.0031,0.0129,0.0156,0.0089,0.0028,0.0046,0.0004,0.0023,0.0079,0.2967,0.0980,0.0127,0.0084,0.0012,0.0000,0.0023,0.0064,0.0280,0.0135,0.0098,0.0005,0.0000,0.0000,0.0024,0.0023,0.0028,0.0037,0.0016,0.0000,0.0000,0.0000,0.0013,0.0006,0.0019,0.0002,0.0000,0.0000,0.0000,0.0000,0.0010,0.0009,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3890,0.0032,0.0048,0.0047,0.0048,0.0032,0.0024,0.0032,0.0360,0.0060,0.0158,0.0146,0.0071,0.0026,0.0059,0.0004,0.0050,0.0165,0.2631,0.0844,0.0120,0.0112,0.0011,0.0000,0.0041,0.0085,0.0259,0.0165,0.0154,0.0006,0.0000,0.0000,0.0032,0.0022,0.0026,0.0050,0.0015,0.0000,0.0000,0.0000,0.0015,0.0007,0.0024,0.0002,0.0000,0.0000,0.0000,0.0000,0.0010,0.0013,0.0003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0009,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
../images/pic.0909.jpg,0.4233,0.0011,0.0016,0.0018,0.0025,0.0013,0.0007,0.0004,0.0057,0.0019,0.0051,0.0063,0.0014,0.0003,0.0006,0.0000,0.0010,0.0037,0.4351,0.0264,0.0015,0.0013,0.0002,0.0000,0.0009,0.0039,0.0327,0.0126,0.0033,0.0001,0.0000,0.0000,0.0013,0.0021,0.0024,0.0037,0.0013,0.0000,0.0000,0.0000,0.0009,0.0006,0.0015,0.0001,0.0000,0.0000,0.0000,0.0000,0.0009,0.0008,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4250,0.0018,0.0031,0.0038,0.0043,0.0027,0.0014,0.0011,0.0117,0.0027,0.0083,0.0123,0.0027,0.0007,0.0014,0.0000,0.0020,0.0075,0.3522,0.0380,0.0026,0.0023,0.0002,0.0000,0.0023,0.0085,0.0432,0.0132,0.0062,0.0001,0.0000,0.0000,0.0025,0.0043,0.0038,0.0041,0.0008,0.0000,0.0000,0.0000,0.0021,0.0009,0.0026,0.0001,0.0000,0.0000,0.0000,0.0000,0.0016,0.0016,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4233,0.0011,0.0016,0.0018,0.0025,0.0013,0.0007,0.0004,0.0057,0.0019,0.0051,0.0063,0.0014,0.0003,0.0006,0.0000,0.0010,0.0037,0.4351,0.0264,0.0015,0.0013,0.0002,0.0000,0.0009,0.0039,0.0327,0.0126,0.0033,0.0001,0.0000,0.0000,0.0013,0.0021,0.0024,0.0037,0.0013,0.0000,0.0000,0.0000,0.0009,0.0006,0.0015,0.0001,0.0000,0.0000,0.0000,0.0000,0.0009,0.0008,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4250,0.0018,0.0031,0.0038,0.0043,0.0027,0.0014,0.0011,0.0117,0.0027,0.0083,0.0123,0.0027,0.0007,0.0014,0.0000,0.0020,0.0075,0.3522,0.0380,0.0026,0.0023,0.0002,0.0000,0.0023,0.0085,0.0432,0.0132,0.0062,0.0001,0.0000,0.0000,0.0025,0.0043,0.0038,0.0041,0.0008,0.0000,0.0000,0.0000,0.0021,0.0009,0.0026,0.0001,0.0000,0.0000,0.0000,0.0000,0.0016,0.0016,0.0002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
